number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
10,2015-08-18 06:30:10-07:00,23410,1,0,0,61.73,0,0,8,6
11,2015-08-18 06:40:10-07:00,24010,1,0,0,61.73,0,0,8,6
6,2015-08-18 06:50:11-07:00,24611,1,0,0,61.73,0,0,8,6
17,2015-08-18 07:00:11-07:00,25211,1,0,0,61.73,0,0,8,7
14,2015-08-18 07:20:09-07:00,26409,1,0,0,61.73,0,0,8,7
20,2015-08-18 07:30:09-07:00,27009,1,0,0,61.73,0,0,8,7
19,2015-08-18 07:40:10-07:00,27610,1,0,0,61.73,0,0,8,7
22,2015-08-18 07:50:11-07:00,28211,1,0,0,61.73,0,0,8,7
27,2015-08-18 08:00:11-07:00,28811,1,0,0,62.01,0,0,8,8
32,2015-08-18 08:20:09-07:00,30009,1,0,0,62.01,0,0,8,8
36,2015-08-18 08:30:10-07:00,30610,1,0,0,62.01,0,0,8,8
35,2015-08-18 08:40:11-07:00,31211,1,0,0,62.01,0,0,8,8
39,2015-08-18 08:50:11-07:00,31811,1,0,0,62.01,0,0,8,8
35,2015-08-18 09:00:12-07:00,32412,1,0,0,63.47,0,0,8,9
34,2015-08-18 09:20:09-07:00,33609,1,0,0,63.47,0,0,8,9
34,2015-08-18 09:30:10-07:00,34210,1,0,0,63.47,0,0,8,9
28,2015-08-18 09:40:10-07:00,34810,1,0,0,63.47,0,0,8,9
19,2015-08-18 09:50:11-07:00,35411,1,0,0,63.47,0,0,8,9
32,2015-08-18 10:00:12-07:00,36012,1,0,0,64.96,0,0,8,10
48,2015-08-18 10:20:08-07:00,37208,1,0,0,64.96,0,0,8,10
47,2015-08-18 10:30:09-07:00,37809,1,0,0,64.96,0,0,8,10
37,2015-08-18 10:40:10-07:00,38410,1,0,0,64.96,0,0,8,10
32,2015-08-18 10:50:10-07:00,39010,1,0,0,64.96,0,0,8,10
30,2015-08-18 11:00:11-07:00,39611,1,0,0,66.18,0,0,8,11
35,2015-08-18 11:20:09-07:00,40809,1,0,0,66.18,0,0,8,11
26,2015-08-18 11:30:10-07:00,41410,1,0,0,66.18,0,0,8,11
26,2015-08-18 11:40:10-07:00,42010,1,0,0,66.18,0,0,8,11
22,2015-08-18 11:50:11-07:00,42611,1,0,0,66.18,0,0,8,11
29,2015-08-18 12:00:11-07:00,43211,1,0,0,66.18,0,0,8,12
31,2015-08-18 12:20:10-07:00,44410,1,0,0,66.18,0,0,8,12
28,2015-08-18 12:30:10-07:00,45010,1,0,0,66.18,0,0,8,12
24,2015-08-18 12:40:11-07:00,45611,1,0,0,66.18,0,0,8,12
30,2015-08-18 12:50:12-07:00,46212,1,0,0,66.18,0,0,8,12
34,2015-08-18 13:00:12-07:00,46812,1,0,0,67.41,0,0,8,13
36,2015-08-18 13:20:09-07:00,48009,1,0,0,67.41,0,0,8,13
29,2015-08-18 13:30:10-07:00,48610,1,0,0,67.41,0,0,8,13
31,2015-08-18 13:40:11-07:00,49211,1,0,0,67.41,0,0,8,13
24,2015-08-18 13:50:12-07:00,49812,1,0,0,67.41,0,0,8,13
27,2015-08-18 14:00:12-07:00,50412,1,0,0,67.69,0,0,8,14
36,2015-08-18 14:20:09-07:00,51609,1,0,0,67.69,0,0,8,14
36,2015-08-18 14:30:10-07:00,52210,1,0,0,67.69,0,0,8,14
44,2015-08-18 14:40:10-07:00,52810,1,0,0,67.69,0,0,8,14
32,2015-08-18 14:50:11-07:00,53411,1,0,0,67.69,0,0,8,14
28,2015-08-18 15:00:11-07:00,54011,1,0,0,67.21,0,0,8,15
36,2015-08-18 15:20:10-07:00,55210,1,0,0,67.21,0,0,8,15
43,2015-08-18 15:30:10-07:00,55810,1,0,0,67.21,0,0,8,15
32,2015-08-18 15:40:11-07:00,56411,1,0,0,67.21,0,0,8,15
37,2015-08-18 15:50:11-07:00,57011,1,0,0,67.21,0,0,8,15
34,2015-08-18 16:00:12-07:00,57612,1,0,0,66.68,0,0,8,16
33,2015-08-18 16:20:10-07:00,58810,1,0,0,66.68,0,0,8,16
41,2015-08-18 16:30:11-07:00,59411,1,0,0,66.68,0,0,8,16
41,2015-08-18 16:35:08-07:00,59708,1,0,0,66.68,0,0,8,16
35,2015-08-18 16:40:11-07:00,60011,1,0,0,66.68,0,0,8,16
43,2015-08-18 16:50:12-07:00,60612,1,0,0,66.68,0,0,8,16
45,2015-08-18 17:00:13-07:00,61213,1,0,0,65.96,0,0,8,17
53,2015-08-18 17:20:09-07:00,62409,1,0,0,65.96,0,0,8,17
61,2015-08-18 17:30:10-07:00,63010,1,0,0,65.96,0,0,8,17
63,2015-08-18 17:40:10-07:00,63610,1,0,0,65.96,0,0,8,17
51,2015-08-18 17:50:11-07:00,64211,1,0,0,65.96,0,0,8,17
62,2015-08-18 18:00:12-07:00,64812,1,0,0,65.22,0,0,8,18
62,2015-08-18 18:20:09-07:00,66009,1,0,0,65.22,0,0,8,18
56,2015-08-18 18:30:10-07:00,66610,1,0,0,65.22,0,0,8,18
71,2015-08-18 18:40:10-07:00,67210,1,0,0,65.22,0,0,8,18
72,2015-08-18 18:50:11-07:00,67811,1,0,0,65.22,0,0,8,18
54,2015-08-18 19:00:12-07:00,68412,1,0,0,64.0,0,0,8,19
63,2015-08-18 19:20:09-07:00,69609,1,0,0,64.0,0,0,8,19
67,2015-08-18 19:30:09-07:00,70209,1,0,0,64.0,0,0,8,19
65,2015-08-18 19:40:10-07:00,70810,1,0,0,64.0,0,0,8,19
53,2015-08-18 19:50:11-07:00,71411,1,0,0,64.0,0,0,8,19
62,2015-08-18 20:00:11-07:00,72011,1,0,0,63.73,0,0,8,20
60,2015-08-18 20:20:09-07:00,73209,1,0,0,63.73,0,0,8,20
44,2015-08-18 20:30:09-07:00,73809,1,0,0,63.73,0,0,8,20
44,2015-08-18 20:40:10-07:00,74410,1,0,0,63.73,0,0,8,20
43,2015-08-18 20:50:11-07:00,75011,1,0,0,63.73,0,0,8,20
35,2015-08-18 21:00:12-07:00,75612,1,0,0,63.73,0,0,8,21
38,2015-08-18 21:20:09-07:00,76809,1,0,0,63.73,0,0,8,21
44,2015-08-18 21:30:09-07:00,77409,1,0,0,63.73,0,0,8,21
40,2015-08-18 21:40:10-07:00,78010,1,0,0,63.73,0,0,8,21
54,2015-08-18 21:50:11-07:00,78611,1,0,0,63.73,0,0,8,21
41,2015-08-18 22:00:11-07:00,79211,1,0,0,63.2,0,0,8,22
45,2015-08-18 22:20:09-07:00,80409,1,0,0,63.2,0,0,8,22
37,2015-08-18 22:30:10-07:00,81010,1,0,0,63.2,0,0,8,22
40,2015-08-18 22:40:10-07:00,81610,1,0,0,63.2,0,0,8,22
36,2015-08-18 22:50:11-07:00,82211,1,0,0,63.2,0,0,8,22
41,2015-08-18 23:00:11-07:00,82811,1,0,0,63.0,0,0,8,23
32,2015-08-18 23:20:09-07:00,84009,1,0,0,63.0,0,0,8,23
29,2015-08-18 23:30:10-07:00,84610,1,0,0,63.0,0,0,8,23
27,2015-08-18 23:40:10-07:00,85210,1,0,0,63.0,0,0,8,23
27,2015-08-18 23:50:11-07:00,85811,1,0,0,63.0,0,0,8,23
23,2015-08-19 00:00:11-07:00,11,2,0,0,63.0,0,0,8,0
14,2015-08-19 00:20:09-07:00,1209,2,0,0,63.0,0,0,8,0
15,2015-08-19 00:30:09-07:00,1809,2,0,0,63.0,0,0,8,0
12,2015-08-19 00:40:10-07:00,2410,2,0,0,63.0,0,0,8,0
7,2015-08-19 00:50:10-07:00,3010,2,0,0,63.0,0,0,8,0
6,2015-08-19 01:00:12-07:00,3612,2,0,0,62.73,0,0,8,1
2,2015-08-19 05:20:09-07:00,19209,2,0,0,63.0,0,0,8,5
4,2015-08-19 05:30:09-07:00,19809,2,0,0,63.0,0,0,8,5
6,2015-08-19 05:40:10-07:00,20410,2,0,0,63.0,0,0,8,5
5,2015-08-19 05:50:11-07:00,21011,2,0,0,63.0,0,0,8,5
10,2015-08-19 06:00:11-07:00,21611,2,0,0,63.0,0,0,8,6
10,2015-08-19 06:20:09-07:00,22809,2,0,0,63.0,0,0,8,6
12,2015-08-19 06:30:10-07:00,23410,2,0,0,63.0,0,0,8,6
9,2015-08-19 06:40:10-07:00,24010,2,0,0,63.0,0,0,8,6
12,2015-08-19 06:50:11-07:00,24611,2,0,0,63.0,0,0,8,6
21,2015-08-19 07:00:11-07:00,25211,2,0,0,63.01,0,0,8,7
23,2015-08-19 07:20:09-07:00,26409,2,0,0,63.01,0,0,8,7
21,2015-08-19 07:30:10-07:00,27010,2,0,0,63.01,0,0,8,7
15,2015-08-19 07:40:10-07:00,27610,2,0,0,63.01,0,0,8,7
26,2015-08-19 07:50:11-07:00,28211,2,0,0,63.01,0,0,8,7
31,2015-08-19 08:00:11-07:00,28811,2,0,0,62.96,0,0,8,8
37,2015-08-19 08:20:09-07:00,30009,2,0,0,62.96,0,0,8,8
31,2015-08-19 08:30:10-07:00,30610,2,0,0,62.96,0,0,8,8
24,2015-08-19 08:40:10-07:00,31210,2,0,0,62.96,0,0,8,8
32,2015-08-19 08:50:11-07:00,31811,2,0,0,62.96,0,0,8,8
36,2015-08-19 09:00:11-07:00,32411,2,0,0,63.0,0,0,8,9
24,2015-08-19 09:20:10-07:00,33610,2,0,0,63.0,0,0,8,9
27,2015-08-19 09:30:10-07:00,34210,2,0,0,63.0,0,0,8,9
21,2015-08-19 09:40:11-07:00,34811,2,0,0,63.0,0,0,8,9
26,2015-08-19 09:50:11-07:00,35411,2,0,0,63.0,0,0,8,9
29,2015-08-19 10:00:12-07:00,36012,2,0,0,63.2,0,0,8,10
31,2015-08-19 10:20:09-07:00,37209,2,0,0,63.2,0,0,8,10
34,2015-08-19 10:30:10-07:00,37810,2,0,0,63.2,0,0,8,10
35,2015-08-19 10:40:10-07:00,38410,2,0,0,63.2,0,0,8,10
42,2015-08-19 10:50:11-07:00,39011,2,0,0,63.2,0,0,8,10
34,2015-08-19 11:00:12-07:00,39612,2,0,0,63.93,0,0,8,11
35,2015-08-19 11:20:09-07:00,40809,2,0,0,63.93,0,0,8,11
43,2015-08-19 11:30:10-07:00,41410,2,0,0,63.93,0,0,8,11
38,2015-08-19 11:40:10-07:00,42010,2,0,0,63.93,0,0,8,11
31,2015-08-19 11:50:11-07:00,42611,2,0,0,63.93,0,0,8,11
45,2015-08-19 12:00:12-07:00,43212,2,0,0,64.66,0,0,8,12
39,2015-08-19 12:20:09-07:00,44409,2,0,0,64.66,0,0,8,12
33,2015-08-19 12:30:10-07:00,45010,2,0,0,64.66,0,0,8,12
30,2015-08-19 12:40:11-07:00,45611,2,0,0,64.66,0,0,8,12
32,2015-08-19 12:50:11-07:00,46211,2,0,0,64.66,0,0,8,12
38,2015-08-19 13:00:12-07:00,46812,2,0,0,65.95,0,0,8,13
29,2015-08-19 13:20:09-07:00,48009,2,0,0,65.95,0,0,8,13
32,2015-08-19 13:30:09-07:00,48609,2,0,0,65.95,0,0,8,13
39,2015-08-19 13:40:10-07:00,49210,2,0,0,65.95,0,0,8,13
25,2015-08-19 13:50:10-07:00,49810,2,0,0,65.95,0,0,8,13
20,2015-08-19 14:00:11-07:00,50411,2,0,0,66.15,0,0,8,14
35,2015-08-19 14:20:09-07:00,51609,2,0,0,66.15,0,0,8,14
30,2015-08-19 14:30:10-07:00,52210,2,0,0,66.15,0,0,8,14
28,2015-08-19 14:40:10-07:00,52810,2,0,0,66.15,0,0,8,14
32,2015-08-19 14:50:11-07:00,53411,2,0,0,66.15,0,0,8,14
29,2015-08-19 15:00:12-07:00,54012,2,0,0,66.87,0,0,8,15
30,2015-08-19 15:20:09-07:00,55209,2,0,0,66.87,0,0,8,15
40,2015-08-19 15:30:10-07:00,55810,2,0,0,66.87,0,0,8,15
39,2015-08-19 15:40:11-07:00,56411,2,0,0,66.87,0,0,8,15
46,2015-08-19 15:50:11-07:00,57011,2,0,0,66.87,0,0,8,15
35,2015-08-19 16:00:12-07:00,57612,2,0,0,66.66,0,0,8,16
40,2015-08-19 16:20:09-07:00,58809,2,0,0,66.66,0,0,8,16
47,2015-08-19 16:30:10-07:00,59410,2,0,0,66.66,0,0,8,16
50,2015-08-19 16:40:10-07:00,60010,2,0,0,66.66,0,0,8,16
60,2015-08-19 16:50:11-07:00,60611,2,0,0,66.66,0,0,8,16
66,2015-08-19 17:00:12-07:00,61212,2,0,0,66.45,0,0,8,17
61,2015-08-19 17:20:09-07:00,62409,2,0,0,66.45,0,0,8,17
70,2015-08-19 17:30:10-07:00,63010,2,0,0,66.45,0,0,8,17
64,2015-08-19 17:40:11-07:00,63611,2,0,0,66.45,0,0,8,17
57,2015-08-19 17:50:11-07:00,64211,2,0,0,66.45,0,0,8,17
49,2015-08-19 18:00:13-07:00,64813,2,0,0,65.73,0,0,8,18
65,2015-08-19 18:20:09-07:00,66009,2,0,0,65.73,0,0,8,18
61,2015-08-19 18:30:09-07:00,66609,2,0,0,65.73,0,0,8,18
54,2015-08-19 18:40:10-07:00,67210,2,0,0,65.73,0,0,8,18
54,2015-08-19 18:50:11-07:00,67811,2,0,0,65.73,0,0,8,18
55,2015-08-19 19:00:11-07:00,68411,2,0,0,64.64,0,0,8,19
45,2015-08-19 19:20:09-07:00,69609,2,0,0,64.64,0,0,8,19
58,2015-08-19 19:30:09-07:00,70209,2,0,0,64.64,0,0,8,19
63,2015-08-19 19:40:11-07:00,70811,2,0,0,64.64,0,0,8,19
58,2015-08-19 19:50:11-07:00,71411,2,0,0,64.64,0,0,8,19
48,2015-08-19 20:00:12-07:00,72012,2,0,0,64.73,0,0,8,20
44,2015-08-19 20:20:09-07:00,73209,2,0,0,64.73,0,0,8,20
40,2015-08-19 20:30:09-07:00,73809,2,0,0,64.73,0,0,8,20
65,2015-08-19 20:40:10-07:00,74410,2,0,0,64.73,0,0,8,20
53,2015-08-19 20:50:11-07:00,75011,2,0,0,64.73,0,0,8,20
58,2015-08-19 21:00:12-07:00,75612,2,0,0,64.73,0,0,8,21
50,2015-08-19 21:20:09-07:00,76809,2,0,0,64.73,0,0,8,21
53,2015-08-19 21:30:10-07:00,77410,2,0,0,64.73,0,0,8,21
47,2015-08-19 21:40:10-07:00,78010,2,0,0,64.73,0,0,8,21
53,2015-08-19 21:50:11-07:00,78611,2,0,0,64.73,0,0,8,21
44,2015-08-19 22:00:11-07:00,79211,2,0,0,64.2,0,0,8,22
47,2015-08-19 22:20:09-07:00,80409,2,0,0,64.2,0,0,8,22
38,2015-08-19 22:30:10-07:00,81010,2,0,0,64.2,0,0,8,22
45,2015-08-19 22:40:10-07:00,81610,2,0,0,64.2,0,0,8,22
47,2015-08-19 22:50:11-07:00,82211,2,0,0,64.2,0,0,8,22
37,2015-08-19 23:00:12-07:00,82812,2,0,0,64.49,0,0,8,23
27,2015-08-19 23:20:08-07:00,84008,2,0,0,64.49,0,0,8,23
25,2015-08-19 23:30:09-07:00,84609,2,0,0,64.49,0,0,8,23
31,2015-08-19 23:40:09-07:00,85209,2,0,0,64.49,0,0,8,23
28,2015-08-19 23:50:10-07:00,85810,2,0,0,64.49,0,0,8,23
21,2015-08-20 00:00:11-07:00,11,3,0,0,64.28,0,0,8,0
12,2015-08-20 00:20:10-07:00,1210,3,0,0,64.28,0,0,8,0
12,2015-08-20 00:30:10-07:00,1810,3,0,0,64.28,0,0,8,0
7,2015-08-20 00:40:11-07:00,2411,3,0,0,64.28,0,0,8,0
7,2015-08-20 00:50:11-07:00,3011,3,0,0,64.28,0,0,8,0
6,2015-08-20 01:00:12-07:00,3612,3,0,0,63.76,0,0,8,1
0,2015-08-20 05:20:09-07:00,19209,3,0,0,62.0,0,0,8,5
1,2015-08-20 05:30:09-07:00,19809,3,0,0,62.0,0,0,8,5
1,2015-08-20 05:40:10-07:00,20410,3,0,0,62.0,0,0,8,5
5,2015-08-20 05:50:11-07:00,21011,3,0,0,62.0,0,0,8,5
6,2015-08-20 06:00:11-07:00,21611,3,0,0,62.0,0,0,8,6
10,2015-08-20 06:20:14-07:00,22814,3,0,0,62.0,0,0,8,6
9,2015-08-20 06:30:15-07:00,23415,3,0,0,62.0,0,0,8,6
11,2015-08-20 06:40:15-07:00,24015,3,0,0,62.0,0,0,8,6
13,2015-08-20 06:50:15-07:00,24615,3,0,0,62.0,0,0,8,6
15,2015-08-20 07:00:16-07:00,25216,3,0,0,61.76,0,0,8,7
23,2015-08-20 07:20:09-07:00,26409,3,0,0,61.76,0,0,8,7
29,2015-08-20 07:30:09-07:00,27009,3,0,0,61.76,0,0,8,7
28,2015-08-20 07:40:10-07:00,27610,3,0,0,61.76,0,0,8,7
32,2015-08-20 07:50:10-07:00,28210,3,0,0,61.76,0,0,8,7
36,2015-08-20 08:00:11-07:00,28811,3,0,0,61.2,0,0,8,8
38,2015-08-20 08:20:09-07:00,30009,3,0,0,61.2,0,0,8,8
32,2015-08-20 08:30:10-07:00,30610,3,0,0,61.2,0,0,8,8
24,2015-08-20 08:40:11-07:00,31211,3,0,0,61.2,0,0,8,8
33,2015-08-20 08:50:11-07:00,31811,3,0,0,61.2,0,0,8,8
25,2015-08-20 09:00:12-07:00,32412,3,0,0,61.73,0,0,8,9
20,2015-08-20 09:20:09-07:00,33609,3,0,0,61.73,0,0,8,9
21,2015-08-20 09:30:10-07:00,34210,3,0,0,61.73,0,0,8,9
17,2015-08-20 09:40:10-07:00,34810,3,0,0,61.73,0,0,8,9
23,2015-08-20 09:50:11-07:00,35411,3,0,0,61.73,0,0,8,9
28,2015-08-20 10:00:12-07:00,36012,3,0,0,61.76,0,0,8,10
39,2015-08-20 10:20:09-07:00,37209,3,0,0,61.76,0,0,8,10
30,2015-08-20 10:30:10-07:00,37810,3,0,0,61.76,0,0,8,10
36,2015-08-20 10:40:11-07:00,38411,3,0,0,61.76,0,0,8,10
32,2015-08-20 10:50:12-07:00,39012,3,0,0,61.76,0,0,8,10
24,2015-08-20 11:00:12-07:00,39612,3,0,0,62.2,0,0,8,11
36,2015-08-20 11:20:08-07:00,40808,3,0,0,62.2,0,0,8,11
34,2015-08-20 11:30:09-07:00,41409,3,0,0,62.2,0,0,8,11
35,2015-08-20 11:40:10-07:00,42010,3,0,0,62.2,0,0,8,11
30,2015-08-20 11:50:11-07:00,42611,3,0,0,62.2,0,0,8,11
32,2015-08-20 12:00:12-07:00,43212,3,0,0,62.18,0,0,8,12
29,2015-08-20 12:20:09-07:00,44409,3,0,0,62.18,0,0,8,12
28,2015-08-20 12:30:10-07:00,45010,3,0,0,62.18,0,0,8,12
34,2015-08-20 12:40:11-07:00,45611,3,0,0,62.18,0,0,8,12
30,2015-08-20 12:50:12-07:00,46212,3,0,0,62.18,0,0,8,12
33,2015-08-20 13:00:12-07:00,46812,3,0,0,62.93,0,0,8,13
36,2015-08-20 13:20:08-07:00,48008,3,0,0,62.93,0,0,8,13
30,2015-08-20 13:30:09-07:00,48609,3,0,0,62.93,0,0,8,13
38,2015-08-20 13:40:10-07:00,49210,3,0,0,62.93,0,0,8,13
33,2015-08-20 13:50:11-07:00,49811,3,0,0,62.93,0,0,8,13
46,2015-08-20 14:00:12-07:00,50412,3,0,0,64.14,0,0,8,14
30,2015-08-20 14:20:09-07:00,51609,3,0,0,64.14,0,0,8,14
30,2015-08-20 14:30:09-07:00,52209,3,0,0,64.14,0,0,8,14
27,2015-08-20 14:40:10-07:00,52810,3,0,0,64.14,0,0,8,14
33,2015-08-20 14:50:11-07:00,53411,3,0,0,64.14,0,0,8,14
43,2015-08-20 15:00:11-07:00,54011,3,0,0,64.93,0,0,8,15
31,2015-08-20 15:20:09-07:00,55209,3,0,0,64.93,0,0,8,15
47,2015-08-20 15:30:09-07:00,55809,3,0,0,64.93,0,0,8,15
49,2015-08-20 15:40:10-07:00,56410,3,0,0,64.93,0,0,8,15
56,2015-08-20 15:50:10-07:00,57010,3,0,0,64.93,0,0,8,15
41,2015-08-20 16:00:11-07:00,57611,3,0,0,64.18,0,0,8,16
38,2015-08-20 16:20:09-07:00,58809,3,0,0,64.18,0,0,8,16
44,2015-08-20 16:30:10-07:00,59410,3,0,0,64.18,0,0,8,16
48,2015-08-20 16:40:11-07:00,60011,3,0,0,64.18,0,0,8,16
55,2015-08-20 16:50:12-07:00,60612,3,0,0,64.18,0,0,8,16
55,2015-08-20 17:00:12-07:00,61212,3,0,0,63.73,0,0,8,17
53,2015-08-20 17:20:08-07:00,62408,3,0,0,63.73,0,0,8,17
61,2015-08-20 17:30:09-07:00,63009,3,0,0,63.73,0,0,8,17
57,2015-08-20 17:40:09-07:00,63609,3,0,0,63.73,0,0,8,17
55,2015-08-20 17:50:10-07:00,64210,3,0,0,63.73,0,0,8,17
54,2015-08-20 18:00:11-07:00,64811,3,0,0,63.2,0,0,8,18
44,2015-08-20 18:20:09-07:00,66009,3,0,0,63.2,0,0,8,18
57,2015-08-20 18:30:09-07:00,66609,3,0,0,63.2,0,0,8,18
54,2015-08-20 18:40:10-07:00,67210,3,0,0,63.2,0,0,8,18
62,2015-08-20 18:50:11-07:00,67811,3,0,0,63.2,0,0,8,18
57,2015-08-20 19:00:11-07:00,68411,3,0,0,63.0,0,0,8,19
39,2015-08-20 19:20:09-07:00,69609,3,0,0,63.0,0,0,8,19
44,2015-08-20 19:30:09-07:00,70209,3,0,0,63.0,0,0,8,19
45,2015-08-20 19:40:10-07:00,70810,3,0,0,63.0,0,0,8,19
57,2015-08-20 19:50:10-07:00,71410,3,0,0,63.0,0,0,8,19
53,2015-08-20 20:00:11-07:00,72011,3,0,0,62.73,0,0,8,20
38,2015-08-20 20:20:08-07:00,73208,3,0,0,62.73,0,0,8,20
32,2015-08-20 20:30:09-07:00,73809,3,0,0,62.73,0,0,8,20
42,2015-08-20 20:40:10-07:00,74410,3,0,0,62.73,0,0,8,20
34,2015-08-20 20:50:10-07:00,75010,3,0,0,62.73,0,0,8,20
41,2015-08-20 21:00:11-07:00,75611,3,0,0,62.0,0,0,8,21
37,2015-08-20 21:20:08-07:00,76808,3,0,0,62.0,0,0,8,21
41,2015-08-20 21:30:09-07:00,77409,3,0,0,62.0,0,0,8,21
43,2015-08-20 21:40:10-07:00,78010,3,0,0,62.0,0,0,8,21
33,2015-08-20 21:50:10-07:00,78610,3,0,0,62.0,0,0,8,21
32,2015-08-20 22:00:11-07:00,79211,3,0,0,62.0,0,0,8,22
39,2015-08-20 22:20:09-07:00,80409,3,0,0,62.0,0,0,8,22
33,2015-08-20 22:30:09-07:00,81009,3,0,0,62.0,0,0,8,22
25,2015-08-20 22:40:10-07:00,81610,3,0,0,62.0,0,0,8,22
27,2015-08-20 22:50:11-07:00,82211,3,0,0,62.0,0,0,8,22
31,2015-08-20 23:00:11-07:00,82811,3,0,0,61.0,0,0,8,23
26,2015-08-20 23:20:09-07:00,84009,3,0,0,61.0,0,0,8,23
29,2015-08-20 23:30:09-07:00,84609,3,0,0,61.0,0,0,8,23
29,2015-08-20 23:40:10-07:00,85210,3,0,0,61.0,0,0,8,23
21,2015-08-20 23:50:10-07:00,85810,3,0,0,61.0,0,0,8,23
22,2015-08-21 00:00:11-07:00,11,4,0,0,61.24,0,0,8,0
22,2015-08-21 00:20:09-07:00,1209,4,0,0,61.24,0,0,8,0
16,2015-08-21 00:30:09-07:00,1809,4,0,0,61.24,0,0,8,0
11,2015-08-21 00:40:10-07:00,2410,4,0,0,61.24,0,0,8,0
1,2015-08-21 05:20:09-07:00,19209,4,0,0,61.0,0,0,8,5
2,2015-08-21 05:30:09-07:00,19809,4,0,0,61.0,0,0,8,5
2,2015-08-21 05:40:11-07:00,20411,4,0,0,61.0,0,0,8,5
2,2015-08-21 05:50:20-07:00,21020,4,0,0,61.0,0,0,8,5
5,2015-08-21 06:00:20-07:00,21620,4,0,0,61.73,0,0,8,6
13,2015-08-21 06:20:08-07:00,22808,4,0,0,61.73,0,0,8,6
14,2015-08-21 06:30:09-07:00,23409,4,0,0,61.73,0,0,8,6
11,2015-08-21 06:40:10-07:00,24010,4,0,0,61.73,0,0,8,6
16,2015-08-21 06:50:10-07:00,24610,4,0,0,61.73,0,0,8,6
20,2015-08-21 07:00:11-07:00,25211,4,0,0,61.49,0,0,8,7
26,2015-08-21 07:20:09-07:00,26409,4,0,0,61.49,0,0,8,7
21,2015-08-21 07:30:09-07:00,27009,4,0,0,61.49,0,0,8,7
24,2015-08-21 07:40:10-07:00,27610,4,0,0,61.49,0,0,8,7
20,2015-08-21 07:50:11-07:00,28211,4,0,0,61.49,0,0,8,7
30,2015-08-21 08:00:11-07:00,28811,4,0,0,61.96,0,0,8,8
34,2015-08-21 08:20:09-07:00,30009,4,0,0,61.96,0,0,8,8
39,2015-08-21 08:30:09-07:00,30609,4,0,0,61.96,0,0,8,8
36,2015-08-21 08:40:10-07:00,31210,4,0,0,61.96,0,0,8,8
36,2015-08-21 08:50:10-07:00,31810,4,0,0,61.96,0,0,8,8
30,2015-08-21 09:00:11-07:00,32411,4,0,0,61.51,0,0,8,9
30,2015-08-21 09:20:09-07:00,33609,4,0,0,61.51,0,0,8,9
24,2015-08-21 09:30:09-07:00,34209,4,0,0,61.51,0,0,8,9
35,2015-08-21 09:40:10-07:00,34810,4,0,0,61.51,0,0,8,9
36,2015-08-21 09:50:11-07:00,35411,4,0,0,61.51,0,0,8,9
42,2015-08-21 10:00:11-07:00,36011,4,0,0,61.96,0,0,8,10
41,2015-08-21 10:20:08-07:00,37208,4,0,0,61.96,0,0,8,10
33,2015-08-21 10:30:09-07:00,37809,4,0,0,61.96,0,0,8,10
58,2015-08-21 10:40:10-07:00,38410,4,0,0,61.96,0,0,8,10
47,2015-08-21 10:50:10-07:00,39010,4,0,0,61.96,0,0,8,10
44,2015-08-21 11:00:11-07:00,39611,4,0,0,62.23,0,0,8,11
35,2015-08-21 11:20:09-07:00,40809,4,0,0,62.23,0,0,8,11
37,2015-08-21 11:30:10-07:00,41410,4,0,0,62.23,0,0,8,11
32,2015-08-21 11:40:11-07:00,42011,4,0,0,62.23,0,0,8,11
31,2015-08-21 11:50:11-07:00,42611,4,0,0,62.23,0,0,8,11
37,2015-08-21 12:00:12-07:00,43212,4,0,0,62.44,0,0,8,12
35,2015-08-21 12:20:09-07:00,44409,4,0,0,62.44,0,0,8,12
34,2015-08-21 12:30:09-07:00,45009,4,0,0,62.44,0,0,8,12
40,2015-08-21 12:40:10-07:00,45610,4,0,0,62.44,0,0,8,12
42,2015-08-21 12:50:11-07:00,46211,4,0,0,62.44,0,0,8,12
51,2015-08-21 13:00:11-07:00,46811,4,0,0,62.44,0,0,8,13
39,2015-08-21 13:20:09-07:00,48009,4,0,0,62.44,0,0,8,13
44,2015-08-21 13:30:09-07:00,48609,4,0,0,62.44,0,0,8,13
39,2015-08-21 13:40:10-07:00,49210,4,0,0,62.44,0,0,8,13
35,2015-08-21 13:50:11-07:00,49811,4,0,0,62.44,0,0,8,13
43,2015-08-21 14:00:11-07:00,50411,4,0,0,63.68,0,0,8,14
47,2015-08-21 14:20:09-07:00,51609,4,0,0,63.68,0,0,8,14
40,2015-08-21 14:30:09-07:00,52209,4,0,0,63.68,0,0,8,14
41,2015-08-21 14:40:10-07:00,52810,4,0,0,63.68,0,0,8,14
44,2015-08-21 14:50:11-07:00,53411,4,0,0,63.68,0,0,8,14
46,2015-08-21 15:00:11-07:00,54011,4,0,0,63.76,0,0,8,15
48,2015-08-21 15:20:09-07:00,55209,4,0,0,63.76,0,0,8,15
40,2015-08-21 15:30:09-07:00,55809,4,0,0,63.76,0,0,8,15
43,2015-08-21 15:40:10-07:00,56410,4,0,0,63.76,0,0,8,15
46,2015-08-21 15:50:11-07:00,57011,4,0,0,63.76,0,0,8,15
41,2015-08-21 16:00:11-07:00,57611,4,0,0,63.47,0,0,8,16
